title,company,location,salary,skills,link,salary_min,salary_max,mid_salary,is_remote,has_english
Analityk/-czka Danych - Dział Analiz i Rozwoju Danych,T-Mobile Polska,Warszawa,,SQL,/pl/job/analityk-czka-danych-dzial-analiz-i-rozwoju-danych-t-mobile-polska-warszawa,,,,False,False
Analityk/-czka Danych - Dział Analiz i Rozwoju Danych,T-Mobile Polska,Warszawa,,BigQuery,/pl/job/analityk-czka-danych-dzial-analiz-i-rozwoju-danych-t-mobile-polska-warszawa,,,,False,False
People Analytics Specialist (Data & Strategy),Antal,Wrocław,,HR,/pl/job/people-analytics-specialist-data-strategy-antal-wroclaw,,,,False,False
People Analytics Specialist (Data & Strategy),Antal,Wrocław,,Business Intelligence,/pl/job/people-analytics-specialist-data-strategy-antal-wroclaw,,,,False,False
People Analytics Specialist (Data & Strategy),Antal,Wrocław,,Data analytics,/pl/job/people-analytics-specialist-data-strategy-antal-wroclaw,,,,False,False
People Analytics Specialist (Data & Strategy),Antal,Wrocław,,HR analytics,/pl/job/people-analytics-specialist-data-strategy-antal-wroclaw,,,,False,False
Product Owner / Business Analyst,"AVENGA (Agencja Pracy, nr KRAZ: 8448)",Zdalnie,19320  – 21000  PLN,Business Analysis,/pl/job/product-owner-business-analyst-avenga-agencja-pracy-nr-kraz-8448-remote,19320.0,21000.0,20160.0,True,False
Product Owner / Business Analyst,"AVENGA (Agencja Pracy, nr KRAZ: 8448)",Zdalnie,19320  – 21000  PLN,Product Manager,/pl/job/product-owner-business-analyst-avenga-agencja-pracy-nr-kraz-8448-remote,19320.0,21000.0,20160.0,True,False
Product Owner / Business Analyst,"AVENGA (Agencja Pracy, nr KRAZ: 8448)",Zdalnie,19320  – 21000  PLN,Web and mobile applications,/pl/job/product-owner-business-analyst-avenga-agencja-pracy-nr-kraz-8448-remote,19320.0,21000.0,20160.0,True,False
Data & Business Analytics Consultant (Controlling),Elitmind,Zdalnie,16800  – 25200  PLN,Data,/pl/job/data-business-analytics-consultant-controlling-elitmind-remote,16800.0,25200.0,21000.0,True,False
Data & Business Analytics Consultant (Controlling),Elitmind,Zdalnie,16800  – 25200  PLN,System analysis,/pl/job/data-business-analytics-consultant-controlling-elitmind-remote,16800.0,25200.0,21000.0,True,False
Data & Business Analytics Consultant (Controlling),Elitmind,Zdalnie,16800  – 25200  PLN,AI,/pl/job/data-business-analytics-consultant-controlling-elitmind-remote,16800.0,25200.0,21000.0,True,False
Data & Business Analytics Consultant (Controlling),Elitmind,Zdalnie,16800  – 25200  PLN,Data analysis,/pl/job/data-business-analytics-consultant-controlling-elitmind-remote,16800.0,25200.0,21000.0,True,False
"Data Analyst (Process Mining, BI)",Capgemini,Kraków,,Data,/pl/job/data-analyst-process-mining-bi-capgemini-krakow,,,,False,False
"Data Analyst (Process Mining, BI)",Capgemini,Kraków,,BI,/pl/job/data-analyst-process-mining-bi-capgemini-krakow,,,,False,False
"Data Analyst (Process Mining, BI)",Capgemini,Kraków,,Data visualization,/pl/job/data-analyst-process-mining-bi-capgemini-krakow,,,,False,False
"Data Analyst (Process Mining, BI)",Capgemini,Kraków,,SAP,/pl/job/data-analyst-process-mining-bi-capgemini-krakow,,,,False,False
Data Analyst,Verita HR,Kraków,25000  – 29000  PLN,Data,/pl/job/data-analyst-verita-hr-krakow-2,25000.0,29000.0,27000.0,False,False
Data Analyst,Verita HR,Kraków,25000  – 29000  PLN,SQL,/pl/job/data-analyst-verita-hr-krakow-2,25000.0,29000.0,27000.0,False,False
Data Analyst,Verita HR,Kraków,25000  – 29000  PLN,Data visualization,/pl/job/data-analyst-verita-hr-krakow-2,25000.0,29000.0,27000.0,False,False
Data Analyst,Verita HR,Kraków,25000  – 29000  PLN,Dashboarding,/pl/job/data-analyst-verita-hr-krakow-2,25000.0,29000.0,27000.0,False,False
Business Data Analyst,Holisticon Connect,Zdalnie,18480  – 23520  PLN,Business Analysis,/pl/job/business-data-analyst-holisticon-connect-remote,18480.0,23520.0,21000.0,True,False
Business Data Analyst,Holisticon Connect,Zdalnie,18480  – 23520  PLN,Data analytics,/pl/job/business-data-analyst-holisticon-connect-remote,18480.0,23520.0,21000.0,True,False
Business Data Analyst,Holisticon Connect,Zdalnie,18480  – 23520  PLN,BI,/pl/job/business-data-analyst-holisticon-connect-remote,18480.0,23520.0,21000.0,True,False
Business Data Analyst,Holisticon Connect,Zdalnie,18480  – 23520  PLN,Power BI,/pl/job/business-data-analyst-holisticon-connect-remote,18480.0,23520.0,21000.0,True,False
Global Oracle EDMCS Owner – IT Business Analyst  NOWA,Galderma,Zdalnie,,Business Analysis,/pl/job/global-oracle-edmcs-owner-it-business-analyst-galderma-remote,,,,True,False
Global Oracle EDMCS Owner – IT Business Analyst  NOWA,Galderma,Zdalnie,,Oracle,/pl/job/global-oracle-edmcs-owner-it-business-analyst-galderma-remote,,,,True,False
Global Oracle EDMCS Owner – IT Business Analyst  NOWA,Galderma,Zdalnie,,Data management,/pl/job/global-oracle-edmcs-owner-it-business-analyst-galderma-remote,,,,True,False
Senior Product Analyst  NOWA,Xebia sp. z o.o.,Zdalnie,21840  – 30240  PLN,Business Analysis,/pl/job/senior-product-analyst-xebia-remote-1,21840.0,30240.0,26040.0,True,False
Senior Product Analyst  NOWA,Xebia sp. z o.o.,Zdalnie,21840  – 30240  PLN,SQL,/pl/job/senior-product-analyst-xebia-remote-1,21840.0,30240.0,26040.0,True,False
Senior Product Analyst  NOWA,Xebia sp. z o.o.,Zdalnie,21840  – 30240  PLN,Python,/pl/job/senior-product-analyst-xebia-remote-1,21840.0,30240.0,26040.0,True,False
Senior Product Analyst  NOWA,Xebia sp. z o.o.,Zdalnie,21840  – 30240  PLN,Data analysis,/pl/job/senior-product-analyst-xebia-remote-1,21840.0,30240.0,26040.0,True,False
Lead Analytics Consultant  NOWA,Xebia sp. z o.o.,Zdalnie,18480  – 31920  PLN,Data,/pl/job/lead-analytics-consultant-xebia-remote-2,18480.0,31920.0,25200.0,True,False
Lead Analytics Consultant  NOWA,Xebia sp. z o.o.,Zdalnie,18480  – 31920  PLN,Python,/pl/job/lead-analytics-consultant-xebia-remote-2,18480.0,31920.0,25200.0,True,False
Lead Analytics Consultant  NOWA,Xebia sp. z o.o.,Zdalnie,18480  – 31920  PLN,Spark,/pl/job/lead-analytics-consultant-xebia-remote-2,18480.0,31920.0,25200.0,True,False
Lead Analytics Consultant  NOWA,Xebia sp. z o.o.,Zdalnie,18480  – 31920  PLN,Azure,/pl/job/lead-analytics-consultant-xebia-remote-2,18480.0,31920.0,25200.0,True,False
Senior AI Business Analyst / AI Product Engineer (m/f/d)  NOWA,Markant Services International Polska Sp. z o.o.,Zdalnie,,Business Analysis,/pl/job/senior-ai-business-analyst-ai-product-engineer-m-f-d-markant-services-international-polska-remote,,,,True,False
Senior AI Business Analyst / AI Product Engineer (m/f/d)  NOWA,Markant Services International Polska Sp. z o.o.,Zdalnie,,Kanban,/pl/job/senior-ai-business-analyst-ai-product-engineer-m-f-d-markant-services-international-polska-remote,,,,True,False
Senior AI Business Analyst / AI Product Engineer (m/f/d)  NOWA,Markant Services International Polska Sp. z o.o.,Zdalnie,,Product development,/pl/job/senior-ai-business-analyst-ai-product-engineer-m-f-d-markant-services-international-polska-remote,,,,True,False
Senior Technical Business Analyst / Associate Product Owner  NOWA,Square One Resources,Zdalnie,20160  – 25200  PLN,Business Analysis,/pl/job/senior-technical-business-analyst-associate-product-owner-square-one-resources-remote,20160.0,25200.0,22680.0,True,True
Senior Technical Business Analyst / Associate Product Owner  NOWA,Square One Resources,Zdalnie,20160  – 25200  PLN,polski,/pl/job/senior-technical-business-analyst-associate-product-owner-square-one-resources-remote,20160.0,25200.0,22680.0,True,True
Senior Technical Business Analyst / Associate Product Owner  NOWA,Square One Resources,Zdalnie,20160  – 25200  PLN,angielski,/pl/job/senior-technical-business-analyst-associate-product-owner-square-one-resources-remote,20160.0,25200.0,22680.0,True,True
Business Expert – Risk Analytics (m/f/d),CommerzBank,Łódź,,Business Analysis,/pl/job/business-expert-risk-analytics-m-f-d-commerzbank-lodz,,,,False,False
Business Expert – Risk Analytics (m/f/d),CommerzBank,Łódź,,Degree,/pl/job/business-expert-risk-analytics-m-f-d-commerzbank-lodz,,,,False,False
Business Expert – Risk Analytics (m/f/d),CommerzBank,Łódź,,GRC,/pl/job/business-expert-risk-analytics-m-f-d-commerzbank-lodz,,,,False,False
Business Expert – Risk Analytics (m/f/d),CommerzBank,Łódź,,SQL,/pl/job/business-expert-risk-analytics-m-f-d-commerzbank-lodz,,,,False,False
Data & Analytics Consultant (Databricks / Azure),Appstronauts,Zdalnie,18480  – 26040  PLN,Data,/pl/job/data-analytics-consultant-databricks-azure-appstronauts-remote,18480.0,26040.0,22260.0,True,False
Data & Analytics Consultant (Databricks / Azure),Appstronauts,Zdalnie,18480  – 26040  PLN,Apache,/pl/job/data-analytics-consultant-databricks-azure-appstronauts-remote,18480.0,26040.0,22260.0,True,False
Data & Analytics Consultant (Databricks / Azure),Appstronauts,Zdalnie,18480  – 26040  PLN,Spark,/pl/job/data-analytics-consultant-databricks-azure-appstronauts-remote,18480.0,26040.0,22260.0,True,False
Data & Analytics Consultant (Databricks / Azure),Appstronauts,Zdalnie,18480  – 26040  PLN,SQL,/pl/job/data-analytics-consultant-databricks-azure-appstronauts-remote,18480.0,26040.0,22260.0,True,False
Analityk/-czka Danych - Dział Analiz i Rozwoju Danych,T-Mobile Polska,Warszawa,,Data,/pl/job/analityk-czka-danych-dzial-analiz-i-rozwoju-danych-t-mobile-polska-warszawa,,,,False,False
Analityk/-czka Danych - Dział Analiz i Rozwoju Danych,T-Mobile Polska,Warszawa,,System analyst,/pl/job/analityk-czka-danych-dzial-analiz-i-rozwoju-danych-t-mobile-polska-warszawa,,,,False,False
Analityk/-czka Danych - Dział Analiz i Rozwoju Danych,T-Mobile Polska,Warszawa,,SQL,/pl/job/analityk-czka-danych-dzial-analiz-i-rozwoju-danych-t-mobile-polska-warszawa,,,,False,False
Analityk/-czka Danych - Dział Analiz i Rozwoju Danych,T-Mobile Polska,Warszawa,,BigQuery,/pl/job/analityk-czka-danych-dzial-analiz-i-rozwoju-danych-t-mobile-polska-warszawa,,,,False,False
People Analytics Specialist (Data & Strategy),Antal,Wrocław,,HR,/pl/job/people-analytics-specialist-data-strategy-antal-wroclaw,,,,False,False
People Analytics Specialist (Data & Strategy),Antal,Wrocław,,Business Intelligence,/pl/job/people-analytics-specialist-data-strategy-antal-wroclaw,,,,False,False
People Analytics Specialist (Data & Strategy),Antal,Wrocław,,Data analytics,/pl/job/people-analytics-specialist-data-strategy-antal-wroclaw,,,,False,False
People Analytics Specialist (Data & Strategy),Antal,Wrocław,,HR analytics,/pl/job/people-analytics-specialist-data-strategy-antal-wroclaw,,,,False,False
Product Owner / Business Analyst,"AVENGA (Agencja Pracy, nr KRAZ: 8448)",Zdalnie,19320  – 21000  PLN,Business Analysis,/pl/job/product-owner-business-analyst-avenga-agencja-pracy-nr-kraz-8448-remote,19320.0,21000.0,20160.0,True,False
Product Owner / Business Analyst,"AVENGA (Agencja Pracy, nr KRAZ: 8448)",Zdalnie,19320  – 21000  PLN,Product Manager,/pl/job/product-owner-business-analyst-avenga-agencja-pracy-nr-kraz-8448-remote,19320.0,21000.0,20160.0,True,False
Product Owner / Business Analyst,"AVENGA (Agencja Pracy, nr KRAZ: 8448)",Zdalnie,19320  – 21000  PLN,Web and mobile applications,/pl/job/product-owner-business-analyst-avenga-agencja-pracy-nr-kraz-8448-remote,19320.0,21000.0,20160.0,True,False
Data & Business Analytics Consultant (Controlling),Elitmind,Zdalnie,16800  – 25200  PLN,Data,/pl/job/data-business-analytics-consultant-controlling-elitmind-remote,16800.0,25200.0,21000.0,True,False
Data & Business Analytics Consultant (Controlling),Elitmind,Zdalnie,16800  – 25200  PLN,System analysis,/pl/job/data-business-analytics-consultant-controlling-elitmind-remote,16800.0,25200.0,21000.0,True,False
Data & Business Analytics Consultant (Controlling),Elitmind,Zdalnie,16800  – 25200  PLN,AI,/pl/job/data-business-analytics-consultant-controlling-elitmind-remote,16800.0,25200.0,21000.0,True,False
Data & Business Analytics Consultant (Controlling),Elitmind,Zdalnie,16800  – 25200  PLN,Data analysis,/pl/job/data-business-analytics-consultant-controlling-elitmind-remote,16800.0,25200.0,21000.0,True,False
Mid Java Developer  NOWA,Link Group,Warszawa,16800  – 23520  PLN,Backend,/pl/job/mid-java-developer-link-group-warszawa-1,16800.0,23520.0,20160.0,False,False
Mid Java Developer  NOWA,Link Group,Warszawa,16800  – 23520  PLN,Java,/pl/job/mid-java-developer-link-group-warszawa-1,16800.0,23520.0,20160.0,False,False
Mid Java Developer  NOWA,Link Group,Warszawa,16800  – 23520  PLN,Spring Boot,/pl/job/mid-java-developer-link-group-warszawa-1,16800.0,23520.0,20160.0,False,False
Mid Java Developer  NOWA,Link Group,Warszawa,16800  – 23520  PLN,Spring,/pl/job/mid-java-developer-link-group-warszawa-1,16800.0,23520.0,20160.0,False,False
Senior Java Developer/Tech Lead,Link Group,Warszawa,40000  – 52000  PLN,Backend,/pl/job/senior-java-developer-tech-lead-link-group-warszawa-1,40000.0,52000.0,46000.0,False,False
Senior Java Developer/Tech Lead,Link Group,Warszawa,40000  – 52000  PLN,Java,/pl/job/senior-java-developer-tech-lead-link-group-warszawa-1,40000.0,52000.0,46000.0,False,False
Senior Java Developer/Tech Lead,Link Group,Warszawa,40000  – 52000  PLN,Communication skills,/pl/job/senior-java-developer-tech-lead-link-group-warszawa-1,40000.0,52000.0,46000.0,False,False
Senior Java Developer/Tech Lead,Link Group,Warszawa,40000  – 52000  PLN,Financial/trading systems,/pl/job/senior-java-developer-tech-lead-link-group-warszawa-1,40000.0,52000.0,46000.0,False,False
Marketing Project Specialist  NOWA,1dea,Zdalnie,20160  – 23520  PLN,Marketing,/pl/job/marketing-project-specialist-1dea-remote,20160.0,23520.0,21840.0,True,True
Marketing Project Specialist  NOWA,1dea,Zdalnie,20160  – 23520  PLN,CRM,/pl/job/marketing-project-specialist-1dea-remote,20160.0,23520.0,21840.0,True,True
Marketing Project Specialist  NOWA,1dea,Zdalnie,20160  – 23520  PLN,polski,/pl/job/marketing-project-specialist-1dea-remote,20160.0,23520.0,21840.0,True,True
Marketing Project Specialist  NOWA,1dea,Zdalnie,20160  – 23520  PLN,angielski,/pl/job/marketing-project-specialist-1dea-remote,20160.0,23520.0,21840.0,True,True
Site Reliability Engineer,Link Group,Warszawa,32000  – 44000  PLN,DevOps,/pl/job/site-reliability-engineer-link-group-warszawa-1,32000.0,44000.0,38000.0,False,False
Site Reliability Engineer,Link Group,Warszawa,32000  – 44000  PLN,SRE,/pl/job/site-reliability-engineer-link-group-warszawa-1,32000.0,44000.0,38000.0,False,False
Site Reliability Engineer,Link Group,Warszawa,32000  – 44000  PLN,K8s,/pl/job/site-reliability-engineer-link-group-warszawa-1,32000.0,44000.0,38000.0,False,False
Site Reliability Engineer,Link Group,Warszawa,32000  – 44000  PLN,Cloud,/pl/job/site-reliability-engineer-link-group-warszawa-1,32000.0,44000.0,38000.0,False,False
Koordynator/ka ds. Fundacji | Dołącz do organizacji z misją,Job Impulse,Poznań,8000  – 12000  PLN,Administracja biurowa,/pl/job/koordynator-ka-ds-fundacji-dolacz-do-organizacji-z-misja-job-impulse-poznan,8000.0,12000.0,10000.0,False,False
Koordynator/ka ds. Fundacji | Dołącz do organizacji z misją,Job Impulse,Poznań,8000  – 12000  PLN,Excel,/pl/job/koordynator-ka-ds-fundacji-dolacz-do-organizacji-z-misja-job-impulse-poznan,8000.0,12000.0,10000.0,False,False
Koordynator/ka ds. Fundacji | Dołącz do organizacji z misją,Job Impulse,Poznań,8000  – 12000  PLN,PowerPoint,/pl/job/koordynator-ka-ds-fundacji-dolacz-do-organizacji-z-misja-job-impulse-poznan,8000.0,12000.0,10000.0,False,False
Koordynator/ka ds. Fundacji | Dołącz do organizacji z misją,Job Impulse,Poznań,8000  – 12000  PLN,Prawo jazdy kat. B,/pl/job/koordynator-ka-ds-fundacji-dolacz-do-organizacji-z-misja-job-impulse-poznan,8000.0,12000.0,10000.0,False,False
Kierownik/Kierowniczka Sekcji Rozwoju Sztucznej Inteligencji/AI,Sieć Badawcza Łukasiewicz - Poznański Instytut Technologiczny,Poznań,17000  – 20000  PLN,AI/ML,/pl/job/kierownik-kierowniczka-sekcji-rozwoju-sztucznej-inteligencji-ai-siec-badawcza-lukasiewicz-poznanski-instytut-technologiczny-poznan,17000.0,20000.0,18500.0,False,False
Kierownik/Kierowniczka Sekcji Rozwoju Sztucznej Inteligencji/AI,Sieć Badawcza Łukasiewicz - Poznański Instytut Technologiczny,Poznań,17000  – 20000  PLN,AI,/pl/job/kierownik-kierowniczka-sekcji-rozwoju-sztucznej-inteligencji-ai-siec-badawcza-lukasiewicz-poznanski-instytut-technologiczny-poznan,17000.0,20000.0,18500.0,False,False
Kierownik/Kierowniczka Sekcji Rozwoju Sztucznej Inteligencji/AI,Sieć Badawcza Łukasiewicz - Poznański Instytut Technologiczny,Poznań,17000  – 20000  PLN,Managment,/pl/job/kierownik-kierowniczka-sekcji-rozwoju-sztucznej-inteligencji-ai-siec-badawcza-lukasiewicz-poznanski-instytut-technologiczny-poznan,17000.0,20000.0,18500.0,False,False
Kierownik/Kierowniczka Sekcji Rozwoju Sztucznej Inteligencji/AI,Sieć Badawcza Łukasiewicz - Poznański Instytut Technologiczny,Poznań,17000  – 20000  PLN,R&D,/pl/job/kierownik-kierowniczka-sekcji-rozwoju-sztucznej-inteligencji-ai-siec-badawcza-lukasiewicz-poznanski-instytut-technologiczny-poznan,17000.0,20000.0,18500.0,False,False
Senior Java Developer  NOWA,Link Group,Warszawa,21840  – 26880  PLN,Backend,/pl/job/senior-java-developer-link-group-warszawa-13,21840.0,26880.0,24360.0,False,False
Senior Java Developer  NOWA,Link Group,Warszawa,21840  – 26880  PLN,Java,/pl/job/senior-java-developer-link-group-warszawa-13,21840.0,26880.0,24360.0,False,False
Senior Java Developer  NOWA,Link Group,Warszawa,21840  – 26880  PLN,Spring,/pl/job/senior-java-developer-link-group-warszawa-13,21840.0,26880.0,24360.0,False,False
Senior Java Developer  NOWA,Link Group,Warszawa,21840  – 26880  PLN,Boot,/pl/job/senior-java-developer-link-group-warszawa-13,21840.0,26880.0,24360.0,False,False
Senior Fullstack Developer (FM) – Java + React  NOWA,drEryk,Zdalnie,18000  – 24000  PLN,Fullstack,/pl/job/senior-fullstack-developer-fm-java-react-dreryk-remote,18000.0,24000.0,21000.0,True,False
Senior Fullstack Developer (FM) – Java + React  NOWA,drEryk,Zdalnie,18000  – 24000  PLN,Java,/pl/job/senior-fullstack-developer-fm-java-react-dreryk-remote,18000.0,24000.0,21000.0,True,False
Senior Fullstack Developer (FM) – Java + React  NOWA,drEryk,Zdalnie,18000  – 24000  PLN,React,/pl/job/senior-fullstack-developer-fm-java-react-dreryk-remote,18000.0,24000.0,21000.0,True,False
Senior Fullstack Developer (FM) – Java + React  NOWA,drEryk,Zdalnie,18000  – 24000  PLN,TypeScript,/pl/job/senior-fullstack-developer-fm-java-react-dreryk-remote,18000.0,24000.0,21000.0,True,False
Business Analyst  NOWA,Scalo,Warszawa,21840  – 23520  PLN,Data,/pl/job/business-analyst-scalo-warszawa-27,21840.0,23520.0,22680.0,False,False
Business Analyst  NOWA,Scalo,Warszawa,21840  – 23520  PLN,CRM,/pl/job/business-analyst-scalo-warszawa-27,21840.0,23520.0,22680.0,False,False
Business Analyst  NOWA,Scalo,Warszawa,21840  – 23520  PLN,Jira,/pl/job/business-analyst-scalo-warszawa-27,21840.0,23520.0,22680.0,False,False
Business Analyst  NOWA,Scalo,Warszawa,21840  – 23520  PLN,Confluence,/pl/job/business-analyst-scalo-warszawa-27,21840.0,23520.0,22680.0,False,False
Senior Business-System Analyst  NOWA,Scalo,Łódź,21840  – 23520  PLN,Data,/pl/job/senior-business-system-analyst-scalo-lodz-1,21840.0,23520.0,22680.0,False,True
Senior Business-System Analyst  NOWA,Scalo,Łódź,21840  – 23520  PLN,R,/pl/job/senior-business-system-analyst-scalo-lodz-1,21840.0,23520.0,22680.0,False,True
Senior Business-System Analyst  NOWA,Scalo,Łódź,21840  – 23520  PLN,angielski,/pl/job/senior-business-system-analyst-scalo-lodz-1,21840.0,23520.0,22680.0,False,True
Senior Business-System Analyst  NOWA,Scalo,Łódź,21840  – 23520  PLN,polski,/pl/job/senior-business-system-analyst-scalo-lodz-1,21840.0,23520.0,22680.0,False,True
Business Analyst  NOWA,Scalo,Warszawa,19320  – 21000  PLN,Data,/pl/job/business-analyst-scalo-warszawa-26,19320.0,21000.0,20160.0,False,False
Business Analyst  NOWA,Scalo,Warszawa,19320  – 21000  PLN,Jira,/pl/job/business-analyst-scalo-warszawa-26,19320.0,21000.0,20160.0,False,False
Business Analyst  NOWA,Scalo,Warszawa,19320  – 21000  PLN,Confluence,/pl/job/business-analyst-scalo-warszawa-26,19320.0,21000.0,20160.0,False,False
Business Analyst  NOWA,Scalo,Warszawa,19320  – 21000  PLN,SAFe,/pl/job/business-analyst-scalo-warszawa-26,19320.0,21000.0,20160.0,False,False
Senior Technical Business Analyst   NOWA,Verita HR,Kraków,23520  – 30240  PLN,Business Analysis,/pl/job/senior-technical-business-analyst-verita-hr-krakow,23520.0,30240.0,26880.0,False,False
Senior Technical Business Analyst   NOWA,Verita HR,Kraków,23520  – 30240  PLN,Data analysis,/pl/job/senior-technical-business-analyst-verita-hr-krakow,23520.0,30240.0,26880.0,False,False
Senior Technical Business Analyst   NOWA,Verita HR,Kraków,23520  – 30240  PLN,Business Analysis,/pl/job/senior-technical-business-analyst-verita-hr-krakow,23520.0,30240.0,26880.0,False,False
Senior Technical Business Analyst   NOWA,Verita HR,Kraków,23520  – 30240  PLN,Data management,/pl/job/senior-technical-business-analyst-verita-hr-krakow,23520.0,30240.0,26880.0,False,False
Technical Business Analyst  NOWA,Ework Group,Wrocław,23520  – 26880  PLN,Business Analysis,/pl/job/technical-business-analyst-ework-group-wroclaw,23520.0,26880.0,25200.0,False,True
Technical Business Analyst  NOWA,Ework Group,Wrocław,23520  – 26880  PLN,polski,/pl/job/technical-business-analyst-ework-group-wroclaw,23520.0,26880.0,25200.0,False,True
Technical Business Analyst  NOWA,Ework Group,Wrocław,23520  – 26880  PLN,angielski,/pl/job/technical-business-analyst-ework-group-wroclaw,23520.0,26880.0,25200.0,False,True
IT Business Analyst (Workday)  NOWA,Square One Resources,Zdalnie,13440  – 20160  PLN,Business Analysis,/pl/job/it-business-analyst-workday-square-one-resources-remote,13440.0,20160.0,16800.0,True,True
IT Business Analyst (Workday)  NOWA,Square One Resources,Zdalnie,13440  – 20160  PLN,Workday,/pl/job/it-business-analyst-workday-square-one-resources-remote,13440.0,20160.0,16800.0,True,True
IT Business Analyst (Workday)  NOWA,Square One Resources,Zdalnie,13440  – 20160  PLN,angielski,/pl/job/it-business-analyst-workday-square-one-resources-remote,13440.0,20160.0,16800.0,True,True
IT Business Analyst for AI  NOWA,Galderma,Kraków,,AI/ML,/pl/job/it-business-analyst-for-ai-galderma-krakow-1,,,,False,False
IT Business Analyst for AI  NOWA,Galderma,Kraków,,AI,/pl/job/it-business-analyst-for-ai-galderma-krakow-1,,,,False,False
IT Business Analyst for AI  NOWA,Galderma,Kraków,,Business Analysis,/pl/job/it-business-analyst-for-ai-galderma-krakow-1,,,,False,False
IT Business Analyst for AI  NOWA,Galderma,Kraków,,Automation,/pl/job/it-business-analyst-for-ai-galderma-krakow-1,,,,False,False
Senior Business Analyst [M/F]  NOWA,Arche Solutions,Zdalnie,26880  – 31920  PLN,Administracja biurowa,/pl/job/senior-business-analyst-m-f-arche-solutions-remote,26880.0,31920.0,29400.0,True,False
Senior Business Analyst [M/F]  NOWA,Arche Solutions,Zdalnie,26880  – 31920  PLN,UML,/pl/job/senior-business-analyst-m-f-arche-solutions-remote,26880.0,31920.0,29400.0,True,False
Senior Business Analyst [M/F]  NOWA,Arche Solutions,Zdalnie,26880  – 31920  PLN,BPMN,/pl/job/senior-business-analyst-m-f-arche-solutions-remote,26880.0,31920.0,29400.0,True,False
Senior Business Analyst [M/F]  NOWA,Arche Solutions,Zdalnie,26880  – 31920  PLN,Enterprise Architect,/pl/job/senior-business-analyst-m-f-arche-solutions-remote,26880.0,31920.0,29400.0,True,False
Valuation Control Business Analyst  NOWA,Belvedere Recruitment,Kraków,,Business Analysis,/pl/job/valuation-control-business-analyst-belvedere-recruitment-krakow,,,,False,False
Valuation Control Business Analyst  NOWA,Belvedere Recruitment,Kraków,,Degree,/pl/job/valuation-control-business-analyst-belvedere-recruitment-krakow,,,,False,False
Valuation Control Business Analyst  NOWA,Belvedere Recruitment,Kraków,,Financial instruments,/pl/job/valuation-control-business-analyst-belvedere-recruitment-krakow,,,,False,False
Valuation Control Business Analyst  NOWA,Belvedere Recruitment,Kraków,,Excel,/pl/job/valuation-control-business-analyst-belvedere-recruitment-krakow,,,,False,False
IDPP Technical Business Analyst  NOWA,Mindbox Sp. z o.o.,Kraków,21000  – 25200  PLN,Business Analysis,/pl/job/idpp-technical-business-analyst-mindbox-krakow,21000.0,25200.0,23100.0,False,False
IDPP Technical Business Analyst  NOWA,Mindbox Sp. z o.o.,Kraków,21000  – 25200  PLN,IAM,/pl/job/idpp-technical-business-analyst-mindbox-krakow,21000.0,25200.0,23100.0,False,False
IDPP Technical Business Analyst  NOWA,Mindbox Sp. z o.o.,Kraków,21000  – 25200  PLN,AD,/pl/job/idpp-technical-business-analyst-mindbox-krakow,21000.0,25200.0,23100.0,False,False
IT Business Analyst (K/M) K/M  NOWA,ASTEK Polska,Warszawa,16800  – 21000  PLN,Data,/pl/job/it-business-analyst-k-m-k-m-astek-polska-warszawa-2,16800.0,21000.0,18900.0,False,False
IT Business Analyst (K/M) K/M  NOWA,ASTEK Polska,Warszawa,16800  – 21000  PLN,MS Office,/pl/job/it-business-analyst-k-m-k-m-astek-polska-warszawa-2,16800.0,21000.0,18900.0,False,False
IT Business Analyst (K/M) K/M  NOWA,ASTEK Polska,Warszawa,16800  – 21000  PLN,polski,/pl/job/it-business-analyst-k-m-k-m-astek-polska-warszawa-2,16800.0,21000.0,18900.0,False,False
Senior Business Analyst   NOWA,Belvedere Recruitment,Kraków,20160  – 26880  PLN,Business Analysis,/pl/job/senior-business-analyst-belvedere-recruitment-krakow,20160.0,26880.0,23520.0,False,False
Senior Business Analyst   NOWA,Belvedere Recruitment,Kraków,20160  – 26880  PLN,Business Analysis,/pl/job/senior-business-analyst-belvedere-recruitment-krakow,20160.0,26880.0,23520.0,False,False
Senior Business Analyst   NOWA,Belvedere Recruitment,Kraków,20160  – 26880  PLN,Project management,/pl/job/senior-business-analyst-belvedere-recruitment-krakow,20160.0,26880.0,23520.0,False,False
Senior Business Analyst   NOWA,Belvedere Recruitment,Kraków,20160  – 26880  PLN,Confluence,/pl/job/senior-business-analyst-belvedere-recruitment-krakow,20160.0,26880.0,23520.0,False,False
Business Analyst - Valuations & Analytics  NOWA,Belvedere Recruitment,Kraków,20160  – 30240  PLN,Business Analysis,/pl/job/business-analyst-valuations-analytics-belvedere-recruitment-krakow,20160.0,30240.0,25200.0,False,False
Business Analyst - Valuations & Analytics  NOWA,Belvedere Recruitment,Kraków,20160  – 30240  PLN,Stakeholder management,/pl/job/business-analyst-valuations-analytics-belvedere-recruitment-krakow,20160.0,30240.0,25200.0,False,False
Business Analyst - Valuations & Analytics  NOWA,Belvedere Recruitment,Kraków,20160  – 30240  PLN,Derivatives,/pl/job/business-analyst-valuations-analytics-belvedere-recruitment-krakow,20160.0,30240.0,25200.0,False,False
